index;Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;Running_revenue;Running_Minutes;minutes_until_breakeven;;
81266;RED;17/05/2017 17:40:15;17/05/2017 17:47:36;1,61;3;7,353716667;0,218936909;0,536666667;18;93;53,5;;;-540;;
62721;RED;18/05/2017 16:45:24;18/05/2017 16:57:19;2,42;3;11,91266667;0,203145112;0,806666667;18;96;52;;;-540;;
47075;RED;18/05/2017 18:42:50;18/05/2017 18:52:16;2,57;2;9,428166667;0,27258746;1,285;18;98;51;;;-540;;
61264;RED;18/05/2017 19:37:19;18/05/2017 19:46:14;2,57;3;8,926883333;0,287894431;0,856666667;18;101;49,5;;;-540;;
28292;RED;18/05/2017 19:47:23;18/05/2017 19:54:52;1,61;2;7,481483333;0,215197967;0,805;18;103;48,5;;;-540;;
87107;RED;19/05/2017 18:44:25;19/05/2017 18:52:47;2,29;2;8,354783333;0,274094481;1,145;18;105;47,5;;;-540;;
99329;RED;20/05/2017 11:09:58;20/05/2017 11:28:02;3,63;7;18,06565;0,200933816;0,518571429;18;112;44;;;-540;;
62719;RED;20/05/2017 11:29:56;20/05/2017 11:58:37;5,85;11;28,67705;0,203995878;0,531818182;18;123;38,5;;;-540;;
62376;RED;20/05/2017 16:36:01;20/05/2017 16:36:42;0;0;0,679583333;0;0;18;123;38,5;;;-540;;
71514;RED;21/05/2017 22:18:40;21/05/2017 22:38:48;4,03;6;20,14235;0,200075959;0,671666667;18;129;35,5;;;-540;;
37;RED;22/05/2017 15:58:42;22/05/2017 16:06:49;2,34;2;8,114316667;0,288379182;1,17;18;131;34,5;;;-540;;
2445;RED;23/05/2017 22:20:44;23/05/2017 22:33:01;2,42;6;12,28955;0,196915265;0,403333333;18;137;31,5;;;-540;;
38462;RED;24/05/2017 13:50:38;24/05/2017 13:56:10;1,01;2;5,546916667;0,182083139;0,505;18;139;30,5;;;-540;;
65670;RED;24/05/2017 14:12:28;24/05/2017 14:27:24;3,03;5;14,93878333;0,202827763;0,606;18;144;28;;;-540;;
4234;RED;24/05/2017 15:57:27;24/05/2017 16:18:44;4,24;7;21,28433333;0,199207555;0,605714286;18;151;24,5;;;-540;;
20828;RED;24/05/2017 18:19:46;24/05/2017 18:45:06;4,88;9;25,32363333;0,192705365;0,542222222;18;0;100;;;-540;;
77136;RED;25/05/2017 11:13:13;25/05/2017 11:19:17;1,21;1;6,077583333;0,199092293;1,21;18;1;99,5;;;-540;;
62000;RED;25/05/2017 18:24:25;25/05/2017 18:39:33;3,03;6;15,12626667;0,200313803;0,505;18;7;96,5;;;-540;;
39973;RED;27/05/2017 08:21:40;27/05/2017 08:44:31;5,79;13;22,85783333;0,253304848;0,445384615;18;20;90;;;-540;;
85553;RED;27/05/2017 13:32:59;27/05/2017 13:56:18;4,64;9;23,32273333;0,198947522;0,515555556;18;29;85,5;;;-540;;
28189;RED;29/05/2017 20:46:46;29/05/2017 20:55:26;1,82;4;8,672033333;0,209870042;0,455;18;33;83,5;;;-540;;
53602;RED;30/05/2017 08:58:28;30/05/2017 09:09:16;2,22;5;10,80671667;0,205427797;0,444;18;38;81;;;-540;;
61043;RED;30/05/2017 09:09:58;30/05/2017 09:20:37;2,02;2;10,66218333;0,18945463;1,01;18;40;80;;;-540;;
44832;RED;30/05/2017 09:36:00;30/05/2017 09:59:13;5,49;6;23,2277;0,23635573;0,915;18;46;77;;;-540;;
40998;RED;30/05/2017 12:24:58;30/05/2017 12:30:41;1,21;2;5,721916667;0,211467603;0,605;18;48;76;;;-540;;
45792;RED;30/05/2017 12:47:12;30/05/2017 13:10:18;6,57;7;23,10876667;0,284307687;0,938571429;18;55;72,5;;;-540;;
95225;RED;30/05/2017 13:28:31;30/05/2017 13:44:52;3,02;3;16,35638333;0,184637394;1,006666667;18;58;71;;;-540;;
82007;RED;31/05/2017 08:57:09;31/05/2017 09:17:49;6;6;20,66911667;0,290288167;1;18;64;68;;;-540;;
57205;RED;31/05/2017 14:52:29;31/05/2017 15:26:27;8,66;11;33,96451667;0,254971978;0,787272727;18;75;62,5;;;-540;;
93719;RED;02/06/2017 13:55:52;02/06/2017 14:02:55;1,41;2;7,054166667;0,199881867;0,705;18;77;61,5;;;-540;;
64374;RED;02/06/2017 14:04:47;02/06/2017 14:24:47;4,03;4;19,99358333;0,201564669;1,0075;18;81;59,5;;;-540;;
8936;RED;02/06/2017 14:26:10;02/06/2017 14:55:08;5,39;4;28,95418333;0,186156174;1,3475;18;85;57,5;;;-540;;
40846;RED;02/06/2017 15:06:11;02/06/2017 15:35:43;7,43;8;29,53048333;0,251604416;0,92875;18;93;53,5;;;-540;;
74165;RED;02/06/2017 22:22:28;02/06/2017 22:30:01;1,41;3;7,55685;0,186585681;0,47;18;96;52;;;-540;;
95151;RED;02/06/2017 22:30:07;02/06/2017 22:44:06;2,82;5;13,97696667;0,201760516;0,564;18;101;49,5;;;-540;;
96804;RED;03/06/2017 14:52:26;03/06/2017 15:15:00;4,89;2;22,57851667;0,216577558;2,445;18;103;48,5;;;-540;;
49278;RED;03/06/2017 15:24:10;03/06/2017 15:47:00;4,56;9;22,82743333;0,199759646;0,506666667;18;112;44;;;-540;;
29424;RED;03/06/2017 15:52:35;03/06/2017 16:34:42;7,61;2;42,10483333;0,180739345;3,805;18;114;43;;;-540;;
56812;RED;03/06/2017 17:01:00;03/06/2017 17:14:35;2,62;3;13,59726667;0,192685785;0,873333333;18;117;41,5;;;-540;;
81981;RED;04/06/2017 15:16:09;04/06/2017 15:38:37;5,99;6;22,45448333;0,266761872;0,998333333;18;123;38,5;;;-540;;
76082;RED;05/06/2017 16:17:33;05/06/2017 16:33:16;3,23;5;15,7195;0,205477273;0,646;18;128;36;;;-540;;
59971;RED;05/06/2017 18:42:20;05/06/2017 19:09:51;5,45;17;27,51281667;0,198089496;0,320588235;18;145;27,5;;;-540;;
82321;RED;06/06/2017 00:41:25;06/06/2017 01:04:01;4,56;11;22,5958;0,201807416;0,414545455;18;156;22;;;-540;;
54301;RED;06/06/2017 02:26:39;06/06/2017 02:52:45;5,24;17;26,10776667;0,200706559;0,308235294;18;0;100;;;-540;;
21700;RED;08/06/2017 21:58:49;08/06/2017 22:09:57;2,56;2;11,14293333;0,229742019;1,28;18;2;99;;;-540;;
81175;RED;09/06/2017 02:39:10;09/06/2017 03:21:40;8,47;23;42,49151667;0,199333906;0,36826087;18;25;87,5;;;-540;;
88290;RED;09/06/2017 03:32:44;09/06/2017 03:52:18;3,83;9;19,5661;0,195746725;0,425555556;18;34;83;;;-540;;
24812;RED;09/06/2017 09:45:01;09/06/2017 09:52:54;1,61;3;7,888133333;0,204104055;0,536666667;18;37;81,5;;;-540;;
54557;RED;09/06/2017 10:20:11;09/06/2017 10:29:43;2,02;2;9,535316667;0,211844039;1,01;18;39;80,5;;;-540;;
26383;RED;09/06/2017 11:02:06;09/06/2017 11:17:18;3,03;5;15,2089;0,199225454;0,606;18;44;78;;;-540;;
96162;RED;09/06/2017 11:37:51;09/06/2017 11:59:54;5,73;7;22,03626667;0,260025897;0,818571429;18;51;74,5;;;-540;;
50290;RED;09/06/2017 12:31:31;09/06/2017 12:50:18;3,83;6;18,78443333;0,20389223;0,638333333;18;57;71,5;;;-540;;
35581;RED;09/06/2017 20:12:11;09/06/2017 20:23:07;2,22;5;10,93145;0,203083763;0,444;18;62;69;;;-540;;
15392;RED;09/06/2017 22:53:26;09/06/2017 23:20:42;6,49;6;27,26018333;0,238076168;1,081666667;18;68;66;;;-540;;
44296;RED;10/06/2017 18:08:22;10/06/2017 18:12:15;0,81;1;3,877766667;0,20888312;0,81;18;69;65,5;;;-540;;
56244;RED;13/06/2017 19:20:55;13/06/2017 19:54:04;6,28;8;33,14816667;0,189452408;0,785;18;77;61,5;;;-540;;
20370;RED;13/06/2017 21:42:40;13/06/2017 22:18:57;7,26;18;36,2862;0,200076062;0,403333333;18;95;52,5;;;-540;;
84379;RED;13/06/2017 23:01:31;13/06/2017 23:01:44;0;0;0,218616667;0;0;18;95;52,5;;;-540;;
91442;RED;13/06/2017 23:03:08;13/06/2017 23:15:26;2,42;6;12,30353333;0,196691465;0,403333333;18;101;49,5;;;-540;;
45052;RED;14/06/2017 11:16:13;14/06/2017 11:27:11;2,22;2;10,96768333;0,202412846;1,11;18;103;48,5;;;-540;;
40342;RED;14/06/2017 11:33:45;14/06/2017 11:52:56;4,03;4;19,19348333;0,209967098;1,0075;18;107;46,5;;;-540;;
89167;RED;14/06/2017 12:33:52;14/06/2017 12:47:37;2,82;5;13,74388333;0,205182184;0,564;18;112;44;;;-540;;
27269;RED;15/06/2017 00:53:49;15/06/2017 01:13:37;5,21;8;19,80441667;0,263072631;0,65125;18;120;40;;;-540;;
20124;RED;15/06/2017 22:12:28;15/06/2017 22:22:02;2,61;2;9,56735;0,272802814;1,305;18;122;39;;;-540;;
53767;RED;16/06/2017 21:01:39;16/06/2017 21:20:30;4,25;5;18,85888333;0,225357988;0,85;18;127;36,5;;;-540;;
44486;RED;17/06/2017 16:36:57;17/06/2017 16:44:19;1,41;3;7,365383333;0,191436065;0,47;18;130;35;;;-540;;
69607;RED;18/06/2017 02:43:47;18/06/2017 03:05:02;4,24;9;21,25225;0,199508287;0,471111111;18;139;30,5;;;-540;;
78921;RED;19/06/2017 07:59:20;19/06/2017 08:11:16;2,42;4;11,93951667;0,202688272;0,605;18;143;28,5;;;-540;;
15076;RED;20/06/2017 08:56:33;20/06/2017 09:05:34;1,82;2;9,01665;0,201848802;0,91;18;145;27,5;;;-540;;
372;RED;20/06/2017 10:15:21;20/06/2017 10:22:53;1,41;2;7,537816667;0,187056818;0,705;18;147;26,5;;;-540;;
49218;RED;20/06/2017 10:33:03;20/06/2017 10:55:24;4,31;8;22,33863333;0,192939288;0,53875;18;155;22,5;;;-540;;
72695;RED;20/06/2017 13:24:40;20/06/2017 14:00:00;8,9;8;35,33361667;0,251884773;1,1125;18;0;100;;;-540;;
74210;RED;21/06/2017 23:34:49;21/06/2017 23:42:49;1,61;2;7,988483333;0,201540134;0,805;18;2;99;;;-540;;
10249;RED;22/06/2017 12:22:10;22/06/2017 12:33:12;2,22;6;11,04488333;0,200998049;0,37;18;8;96;;;-540;;
73663;RED;22/06/2017 18:00:42;22/06/2017 18:21:31;4,24;8;20,8059;0,203788348;0,53;18;16;92;;;-540;;
29124;RED;22/06/2017 18:46:15;22/06/2017 19:04:22;3,63;8;18,10591667;0,200486949;0,45375;18;24;88;;;-540;;
98858;RED;22/06/2017 19:51:34;22/06/2017 20:07:13;2,94;6;15,65261667;0,18782802;0,49;18;30;85;;;-540;;
22055;RED;24/06/2017 22:24:56;24/06/2017 23:08:00;8,46;20;43,07041667;0,196422525;0,423;18;50;75;;;-540;;
37825;RED;25/06/2017 19:00:36;25/06/2017 19:10:15;1,82;3;9,64615;0,188676311;0,606666667;18;53;73,5;;;-540;;
87084;RED;26/06/2017 13:17:07;26/06/2017 13:42:59;6,17;5;25,87205;0,238481295;1,234;18;58;71;;;-540;;
11286;RED;26/06/2017 21:45:53;26/06/2017 21:51:49;1,21;2;5,930533333;0,204028868;0,605;18;60;70;;;-540;;
26157;RED;26/06/2017 22:01:01;26/06/2017 22:17:17;4,17;4;16,26338333;0,256404213;1,0425;18;64;68;;;-540;;
88481;RED;27/06/2017 10:56:44;27/06/2017 11:20:18;4,84;10;23,56521667;0,20538746;0,484;18;74;63;;;-540;;
88391;RED;27/06/2017 12:57:30;27/06/2017 13:04:43;1,61;3;7,2057;0,223434226;0,536666667;18;77;61,5;;;-540;;
15981;RED;27/06/2017 16:23:35;27/06/2017 16:38:09;3,03;5;14,57585;0,2078781;0,606;18;82;59;;;-540;;
71440;RED;28/06/2017 17:14:54;28/06/2017 17:34:04;3,83;5;19,17648333;0,199723794;0,766;18;87;56,5;;;-540;;
22617;RED;28/06/2017 17:59:34;28/06/2017 18:48:46;13,62;17;49,20621667;0,276794294;0,801176471;18;104;48;;;-540;;
98384;RED;28/06/2017 19:54:19;28/06/2017 20:10:13;4,17;6;15,91135;0,262077071;0,695;18;110;45;;;-540;;
69542;RED;29/06/2017 19:20:12;29/06/2017 19:53:53;8,86;15;33,68413333;0,263031853;0,590666667;18;125;37,5;;;-540;;
92824;RED;29/06/2017 22:20:56;29/06/2017 22:36:43;3,23;6;15,77581667;0,204743759;0,538333333;18;131;34,5;;;-540;;
59;RED;29/06/2017 22:44:23;29/06/2017 23:09:24;6,51;10;25,01348333;0,260259633;0,651;18;141;29,5;;;-540;;
2968;RED;30/06/2017 00:07:05;30/06/2017 00:18:16;2,42;4;11,18575;0,216346691;0,605;18;145;27,5;;;-540;;
12406;RED;30/06/2017 06:26:57;30/06/2017 06:39:20;2,62;4;12,38233333;0,211591784;0,655;18;149;25,5;;;-540;;
40151;RED;30/06/2017 09:27:29;30/06/2017 09:53:28;5,36;6;25,99416667;0,206200109;0,893333333;18;155;22,5;;;-540;;
29463;RED;30/06/2017 23:55:55;01/07/2017 00:20:29;5,04;19;24,56446667;0,205174412;0,265263158;18;0;100;;;-540;;
998;RED;02/07/2017 18:59:26;02/07/2017 19:34:19;7,06;13;34,89178333;0,202339901;0,543076923;18;13;93,5;;;-540;;
80663;RED;02/07/2017 19:42:52;02/07/2017 19:57:22;3,25;4;14,50523333;0,224057064;0,8125;18;17;91,5;;;-540;;
39313;RED;02/07/2017 20:42:49;02/07/2017 20:51:44;2,34;4;8,9234;0,262231885;0,585;18;21;89,5;;;-540;;
32552;RED;03/07/2017 19:32:14;03/07/2017 19:48:15;3,23;3;16,0177;0,201651923;1,076666667;18;24;88;;;-540;;
4860;RED;03/07/2017 23:17:51;03/07/2017 23:26:29;2,34;5;8,647483333;0,27059896;0,468;18;29;85,5;;;-540;;
34914;RED;04/07/2017 02:44:51;04/07/2017 03:10:23;4,96;10;25,52436667;0,194324116;0,496;18;39;80,5;;;-540;;
59473;RED;04/07/2017 17:56:33;04/07/2017 18:37:24;8,26;4;40,84671667;0,202219436;2,065;18;43;78,5;;;-540;;
91630;RED;06/07/2017 18:20:54;06/07/2017 18:27:11;1,21;1;6,28335;0,192572433;1,21;18;44;78;;;-540;;
64990;RED;06/07/2017 22:22:59;06/07/2017 22:46:20;4,64;9;23,35066667;0,19870953;0,515555556;18;53;73,5;;;-540;;
40381;RED;07/07/2017 18:38:48;07/07/2017 19:04:15;5,04;21;25,46028333;0,197955378;0,24;18;74;63;;;-540;;
87724;RED;11/07/2017 09:04:26;11/07/2017 09:39:34;9,12;9;35,12763333;0,259624664;1,013333333;18;83;58,5;;;-540;;
69080;RED;11/07/2017 11:26:02;11/07/2017 11:51:39;5,24;7;25,62051667;0,204523588;0,748571429;18;90;55;;;-540;;
88075;RED;11/07/2017 15:33:44;11/07/2017 15:55:41;4,1;4;21,94896667;0,186796949;1,025;18;94;53;;;-540;;
59976;RED;11/07/2017 16:02:35;11/07/2017 16:16:36;2,82;4;14,02723333;0,201037506;0,705;18;98;51;;;-540;;
64686;RED;11/07/2017 16:23:04;11/07/2017 16:33:17;2,02;3;10,21945;0,197662301;0,673333333;18;101;49,5;;;-540;;
30405;RED;11/07/2017 18:58:54;11/07/2017 19:21:34;4,56;9;22,67645;0,201089677;0,506666667;18;110;45;;;-540;;
28088;RED;13/07/2017 15:26:33;13/07/2017 16:01:44;9,12;8;35,18153333;0,259226905;1,14;18;118;41;;;-540;;
22643;RED;13/07/2017 20:29:24;13/07/2017 20:40:12;2,01;2;10,79863333;0,186134665;1,005;18;120;40;;;-540;;
12519;RED;13/07/2017 22:14:26;13/07/2017 22:20:57;0,96;0;6,5045;0,14759013;inf;18;120;40;;;-540;;
37732;RED;14/07/2017 09:37:21;14/07/2017 09:50:16;3,46;4;12,90725;0,268066397;0,865;18;124;38;;;-540;;
83753;RED;14/07/2017 20:25:35;14/07/2017 20:38:51;2,82;4;13,27895;0,212366189;0,705;18;128;36;;;-540;;
71087;RED;15/07/2017 13:41:44;15/07/2017 13:49:57;1,82;2;8,218166667;0,221460585;0,91;18;130;35;;;-540;;
89313;RED;15/07/2017 18:03:44;15/07/2017 18:13:55;2,02;2;10,17416667;0,198542059;1,01;18;132;34;;;-540;;
56859;RED;16/07/2017 00:12:04;16/07/2017 00:19:25;1,53;3;7,35795;0,207938352;0,51;18;135;32,5;;;-540;;
90318;RED;16/07/2017 00:28:44;16/07/2017 00:33:53;1,43;0;5,153433333;0,277484913;inf;18;135;32,5;;;-540;;
72436;RED;16/07/2017 01:54:27;16/07/2017 02:04:47;2,86;3;10,33875;0,276629186;0,953333333;18;138;31;;;-540;;
21019;RED;16/07/2017 02:11:35;16/07/2017 02:34:47;4,76;10;23,20633333;0,205116419;0,476;18;148;26;;;-540;;
76660;RED;16/07/2017 02:55:51;16/07/2017 03:13:26;3,43;8;17,57641667;0,195147854;0,42875;18;156;22;;;-540;;
51389;RED;16/07/2017 09:14:06;16/07/2017 09:26:59;2,42;6;12,87753333;0,187924188;0,403333333;18;0;100;;;-540;;
30277;RED;17/07/2017 17:53:37;17/07/2017 18:18:26;6,51;6;24,81928333;0,262296051;1,085;18;6;97;;;-540;;
70200;RED;17/07/2017 20:21:41;17/07/2017 20:41:18;3,9;2;19,62248333;0,198751602;1,95;18;8;96;;;-540;;
77495;RED;18/07/2017 11:32:41;18/07/2017 11:44:48;2,42;3;12,11023333;0,199830997;0,806666667;18;11;94,5;;;-540;;
53360;RED;18/07/2017 11:56:58;18/07/2017 12:24:30;7,29;11;27,52766667;0,26482448;0,662727273;18;22;89;;;-540;;
73318;RED;18/07/2017 22:48:09;18/07/2017 23:01:54;2,82;6;13,7537;0,205035736;0,47;18;28;86;;;-540;;
42067;RED;18/07/2017 23:24:35;19/07/2017 00:02:01;7,46;20;37,4317;0,199296318;0,373;18;48;76;;;-540;;
15528;RED;19/07/2017 15:35:58;19/07/2017 15:53:18;3,63;4;17,33698333;0,209378987;0,9075;18;52;74;;;-540;;
87103;RED;20/07/2017 00:45:48;20/07/2017 01:00:38;3,03;5;14,8478;0,204070637;0,606;18;57;71,5;;;-540;;
61245;RED;20/07/2017 01:17:18;20/07/2017 01:40:52;4,84;12;23,55811667;0,20544936;0,403333333;18;69;65,5;;;-540;;
44809;RED;20/07/2017 18:37:36;20/07/2017 19:17:22;8,07;21;39,76886667;0,202922554;0,384285714;18;90;55;;;-540;;
1832;RED;20/07/2017 19:40:15;20/07/2017 19:59:10;4,95;6;18,91461667;0,26170237;0,825;18;96;52;;;-540;;
191;RED;20/07/2017 20:28:39;20/07/2017 20:44:56;3,23;5;16,27731667;0,198435655;0,646;18;101;49,5;;;-540;;
51715;RED;20/07/2017 20:57:13;20/07/2017 21:15:30;3,83;6;18,27621667;0,209561972;0,638333333;18;107;46,5;;;-540;;
83711;RED;21/07/2017 05:46:40;21/07/2017 05:55:03;1,82;2;8,369966667;0,217444116;0,91;18;109;45,5;;;-540;;
71665;RED;21/07/2017 16:15:26;21/07/2017 16:46:30;6,25;26;31,06678333;0,201179502;0,240384615;18;135;32,5;;;-540;;
96150;RED;21/07/2017 17:21:03;21/07/2017 17:27:21;1,33;2;6,3027;0,211020674;0,665;18;137;31,5;;;-540;;
70950;RED;21/07/2017 17:28:51;21/07/2017 18:14:23;8,64;10;45,52956667;0,189766796;0,864;18;147;26,5;;;-540;;
36067;RED;21/07/2017 21:13:59;21/07/2017 21:22:31;1,61;2;8,52965;0,188753349;0,805;18;149;25,5;;;-540;;
9743;RED;21/07/2017 23:43:18;21/07/2017 23:51:36;1,82;5;8,294;0,219435737;0,364;18;154;23;;;-540;;
34488;RED;22/07/2017 22:29:29;22/07/2017 22:33:19;1,04;1;3,839683333;0,27085567;1,04;18;155;22,5;;;-540;;
23105;RED;23/07/2017 19:36:18;23/07/2017 19:43:43;1,61;4;7,41585;0,217102557;0,4025;18;159;20,5;;;-540;;
45594;RED;23/07/2017 20:40:29;23/07/2017 20:47:33;1,41;2;7,067483333;0,199505246;0,705;18;0;100;;;-540;;
92954;RED;24/07/2017 17:06:24;24/07/2017 17:21:53;3,14;5;15,47481667;0,20291032;0,628;18;5;97,5;;;-540;;
27462;RED;24/07/2017 20:47:19;24/07/2017 20:56:28;1,82;3;9,153616667;0,198828514;0,606666667;18;8;96;;;-540;;
91213;RED;24/07/2017 23:16:00;24/07/2017 23:22:25;1,56;3;6,420183333;0,242983715;0,52;18;11;94,5;;;-540;;
31404;RED;24/07/2017 23:34:37;24/07/2017 23:57:52;6,57;12;23,24345;0,282660276;0,5475;18;23;88,5;;;-540;;
48291;RED;25/07/2017 15:59:41;25/07/2017 16:45:00;8,78;18;45,32526667;0,19371094;0,487777778;18;41;79,5;;;-540;;
11766;RED;25/07/2017 18:47:34;25/07/2017 18:52:43;1,01;2;5,152116667;0,196035933;0,505;18;44;78;;;-540;;
22881;RED;25/07/2017 20:26:21;25/07/2017 20:33:15;2;2;6,90495;0,289647282;1;18;46;77;;;-540;;
81085;RED;25/07/2017 20:35:52;25/07/2017 20:47:54;3,13;7;12,03971667;0,259972895;0,447142857;18;53;73,5;;;-540;;
54619;RED;25/07/2017 23:27:18;25/07/2017 23:32:08;1,01;3;4,83315;0,208973444;0,336666667;18;56;72;;;-540;;
17517;RED;26/07/2017 00:45:51;26/07/2017 01:21:21;7,06;25;35,49628333;0,198894063;0,2824;18;81;59,5;;;-540;;
50928;RED;26/07/2017 16:04:42;26/07/2017 16:23:51;3,46;1;19,15008333;0,180678065;3,46;18;82;59;;;-540;;
61268;RED;26/07/2017 17:52:14;26/07/2017 19:56:52;34,52;36;124,6364167;0,276965601;0,958888889;18;118;41;;;-540;;
4839;RED;28/07/2017 18:30:14;28/07/2017 18:51:15;4,24;8;21,00205;0,201885054;0,53;18;126;37;;;-540;;
89909;RED;28/07/2017 21:40:48;28/07/2017 22:04:12;6,86;11;23,40575;0,293090373;0,623636364;18;137;31,5;;;-540;;
36263;RED;29/07/2017 00:02:51;29/07/2017 00:07:08;1,14;1;4,276116667;0,266597029;1,14;18;138;31;;;-540;;
59187;RED;29/07/2017 08:39:14;29/07/2017 08:57:00;3,63;8;17,77216667;0,204251967;0,45375;18;146;27;;;-540;;
74137;RED;29/07/2017 10:33:06;29/07/2017 10:52:05;3,83;8;18,98928333;0,201692709;0,47875;18;154;23;;;-540;;
44121;RED;29/07/2017 14:26:45;29/07/2017 14:55:21;8,29;11;28,61418333;0,289716463;0,753636364;18;0;100;;;-540;;
15743;RED;30/07/2017 00:20:14;30/07/2017 00:51:12;8,86;24;30,95401667;0,286231028;0,369166667;18;24;88;;;-540;;
3880;RED;30/07/2017 10:41:15;30/07/2017 10:52:21;2,22;5;11,09533333;0,200084119;0,444;18;29;85,5;;;-540;;
48273;RED;30/07/2017 22:21:13;30/07/2017 23:16:20;11,01;24;55,1131;0,199771016;0,45875;18;53;73,5;;;-540;;
75952;RED;31/07/2017 18:47:44;31/07/2017 18:50:30;0,61;1;2,765783333;0,220552345;0,61;18;54;73;;;-540;;
71707;RED;31/07/2017 18:54:02;31/07/2017 19:09:49;3,23;7;15,77166667;0,204797633;0,461428571;18;61;69,5;;;-540;;
69971;RED;01/08/2017 16:38:47;01/08/2017 17:12:40;6,77;9;33,88028333;0,199821233;0,752222222;18;70;65;;;-540;;
63882;RED;01/08/2017 21:53:10;01/08/2017 21:55:19;0,57;1;2,153216667;0,264720225;0,57;18;71;64,5;;;-540;;
62731;RED;02/08/2017 07:17:43;02/08/2017 07:31:53;3,65;5;14,16603333;0,257658578;0,73;18;76;62;;;-540;;
63011;RED;02/08/2017 13:37:33;02/08/2017 14:09:46;6,45;18;32,2196;0,200188705;0,358333333;18;94;53;;;-540;;
1407;RED;02/08/2017 21:25:38;02/08/2017 21:52:38;5,36;12;27,00293333;0,198496953;0,446666667;18;106;47;;;-540;;
11185;RED;02/08/2017 22:28:10;02/08/2017 22:54:02;5,24;15;25,86721667;0,202573012;0,349333333;18;121;39,5;;;-540;;
90981;RED;04/08/2017 18:58:09;04/08/2017 19:14:57;4,89;6;16,80005;0,291070562;0,815;18;127;36,5;;;-540;;
84541;RED;04/08/2017 21:11:28;04/08/2017 21:47:12;6,34;3;35,7388;0,177398234;2,113333333;18;130;35;;;-540;;
25526;RED;05/08/2017 17:16:03;05/08/2017 17:45:32;5,72;12;29,48771667;0,193979075;0,476666667;18;142;29;;;-540;;
19885;RED;05/08/2017 19:35:19;05/08/2017 19:49:12;2,82;3;13,88686667;0,203069567;0,94;18;145;27,5;;;-540;;
80355;RED;06/08/2017 17:18:44;06/08/2017 18:13:29;10,84;27;54,75885;0,197958869;0,401481481;18;0;100;;;-540;;
32364;RED;07/08/2017 14:19:58;07/08/2017 14:42:56;5,99;13;22,96158333;0,260870512;0,460769231;18;13;93,5;;;-540;;
55829;RED;07/08/2017 22:04:53;07/08/2017 22:17:01;2,62;6;12,1367;0,215874167;0,436666667;18;19;90,5;;;-540;;
38611;RED;08/08/2017 20:59:46;08/08/2017 21:12:22;2,62;5;12,5994;0,20794641;0,524;18;24;88;;;-540;;
13046;RED;08/08/2017 21:13:46;08/08/2017 21:33:31;3,83;8;19,73955;0,194026713;0,47875;18;32;84;;;-540;;
74545;RED;08/08/2017 23:30:36;08/08/2017 23:39:06;2,08;6;8,506966667;0,244505484;0,346666667;18;38;81;;;-540;;
71729;RED;09/08/2017 18:26:37;09/08/2017 18:32:27;1,56;2;5,840716667;0,267090511;0,78;18;40;80;;;-540;;
16357;RED;09/08/2017 18:56:11;09/08/2017 19:06:22;2,09;2;10,18323333;0,205239331;1,045;18;42;79;;;-540;;
21528;RED;09/08/2017 19:33:28;09/08/2017 20:03:32;5,97;10;30,07123333;0,198528605;0,597;18;52;74;;;-540;;
13989;RED;10/08/2017 14:59:27;10/08/2017 15:06:27;1,41;3;7,001183333;0,201394526;0,47;18;55;72,5;;;-540;;
35659;RED;11/08/2017 09:35:16;11/08/2017 09:48:14;2,62;2;12,966;0,202066944;1,31;18;57;71,5;;;-540;;
2044;RED;11/08/2017 11:56:19;11/08/2017 12:40:12;8,79;11;43,88293333;0,200305662;0,799090909;18;68;66;;;-540;;
31554;RED;11/08/2017 13:38:42;11/08/2017 14:04:00;4,99;6;25,28421667;0,197356322;0,831666667;18;74;63;;;-540;;
25990;RED;11/08/2017 18:25:58;11/08/2017 18:34:13;1,61;2;8,24825;0,19519292;0,805;18;76;62;;;-540;;
8428;RED;11/08/2017 19:59:28;11/08/2017 20:12:17;2,62;5;12,8137;0,204468655;0,524;18;81;59,5;;;-540;;
51782;RED;12/08/2017 01:32:10;12/08/2017 02:05:17;6,77;12;33,1088;0,204477359;0,564166667;18;93;53,5;;;-540;;
66269;RED;12/08/2017 02:27:58;12/08/2017 04:19:42;19,61;21;111,7276333;0,175516114;0,933809524;18;114;43;;;-540;;
43503;RED;14/08/2017 16:32:22;14/08/2017 16:41:37;2,34;2;9,254083333;0,252861349;1,17;18;116;42;;;-540;;
28187;RED;15/08/2017 08:42:47;15/08/2017 08:58:55;3,14;4;16,12933333;0,194676366;0,785;18;120;40;;;-540;;
5449;RED;15/08/2017 09:00:31;15/08/2017 09:24:00;6,25;16;23,4862;0,266113718;0,390625;18;136;32;;;-540;;
24359;RED;15/08/2017 12:40:58;15/08/2017 12:50:14;2,02;2;9,272083333;0,217858266;1,01;18;138;31;;;-540;;
57449;RED;15/08/2017 19:23:58;15/08/2017 19:29:59;1,21;1;6,010033333;0,201329998;1,21;18;139;30,5;;;-540;;
5633;RED;15/08/2017 21:11:17;15/08/2017 21:31:45;4,03;10;20,48068333;0,196770778;0,403;18;149;25,5;;;-540;;
88148;RED;15/08/2017 23:22:38;15/08/2017 23:33:32;2,22;3;10,90505;0,203575408;0,74;18;152;24;;;-540;;
